freq,frequenc,isced11,age,sex,unit,geo,TIME_PERIOD,values
A,GE1,ED0-2,Y16-29,M,PC,HR,2015,75.6
A,GE1,ED0-2,Y16-29,M,PC,HR,2022,80.6
A,GE1,ED0-2,Y16-29,M,PC,HU,2006,75
A,GE1,ED0-2,Y16-29,M,PC,HU,2015,70.6
A,GE1,ED0-2,Y16-29,M,PC,HU,2022,62.2
A,GE1,ED0-2,Y16-29,M,PC,IE,2006,82.5
A,GE1,ED0-2,Y16-29,M,PC,IE,2015,84.2
A,GE1,ED0-2,Y16-29,M,PC,IE,2022,78.5
A,GE1,ED0-2,Y16-29,M,PC,IS,2006,96.6
A,GE1,ED0-2,Y16-29,M,PC,IS,2015,98.3
A,GE1,ED0-2,Y16-29,M,PC,IT,2006,81.7
A,GE1,ED0-2,Y16-29,M,PC,IT,2015,66.7
A,GE1,ED0-2,Y16-29,M,PC,IT,2022,64.9
A,GE1,ED0-2,Y16-29,M,PC,LT,2006,83.7
A,GE1,ED0-2,Y16-29,M,PC,LT,2015,89.4
A,GE1,ED0-2,Y16-29,M,PC,LT,2022,67.5
A,GE1,ED0-2,Y16-29,M,PC,LU,2006,87.7
A,GE1,ED0-2,Y16-29,M,PC,LU,2015,93.3
A,GE1,ED0-2,Y16-29,M,PC,LU,2022,92.3
A,GE1,ED0-2,Y16-29,M,PC,LV,2006,79.5
A,GE1,ED0-2,Y16-29,M,PC,LV,2015,84.2
A,GE1,ED0-2,Y16-29,M,PC,LV,2022,50.8
A,GE1,ED0-2,Y16-29,M,PC,ME,2015,72.8
A,GE1,ED0-2,Y16-29,M,PC,ME,2022,55.8
A,GE1,ED0-2,Y16-29,M,PC,MK,2015,52.7
A,GE1,ED0-2,Y16-29,M,PC,MT,2006,67.9
A,GE1,ED0-2,Y16-29,M,PC,MT,2015,61.7
A,GE1,ED0-2,Y16-29,M,PC,MT,2022,52.2
A,GE1,ED0-2,Y16-29,M,PC,NL,2006,91.5
A,GE1,ED0-2,Y16-29,M,PC,NL,2015,93
A,GE1,ED0-2,Y16-29,M,PC,NL,2022,84.8
A,GE1,ED0-2,Y16-29,M,PC,NO,2006,94.8
A,GE1,ED0-2,Y16-29,M,PC,NO,2015,96.5
A,GE1,ED0-2,Y16-29,M,PC,NO,2022,87.1
A,GE1,ED0-2,Y16-29,M,PC,PL,2006,81.4
A,GE1,ED0-2,Y16-29,M,PC,PL,2015,80.1
A,GE1,ED0-2,Y16-29,M,PC,PL,2022,83.8
A,GE1,ED0-2,Y16-29,M,PC,PT,2006,87.8
A,GE1,ED0-2,Y16-29,M,PC,PT,2015,82.7
A,GE1,ED0-2,Y16-29,M,PC,PT,2022,74.6
A,GE1,ED0-2,Y16-29,M,PC,RO,2015,44.4
A,GE1,ED0-2,Y16-29,M,PC,RO,2022,31.5
A,GE1,ED0-2,Y16-29,M,PC,RS,2015,71.1
A,GE1,ED0-2,Y16-29,M,PC,RS,2022,70.9
A,GE1,ED0-2,Y16-29,M,PC,SE,2006,91.3
A,GE1,ED0-2,Y16-29,M,PC,SE,2015,85.1
A,GE1,ED0-2,Y16-29,M,PC,SE,2022,82.1
A,GE1,ED0-2,Y16-29,M,PC,SI,2006,89.7
A,GE1,ED0-2,Y16-29,M,PC,SI,2015,88.4
A,GE1,ED0-2,Y16-29,M,PC,SI,2022,74.3
A,GE1,ED0-2,Y16-29,M,PC,SK,2006,92.4
A,GE1,ED0-2,Y16-29,M,PC,SK,2015,84.3
A,GE1,ED0-2,Y16-29,M,PC,SK,2022,71
A,GE1,ED0-2,Y16-29,M,PC,TR,2022,28.4
A,GE1,ED0-2,Y16-29,M,PC,UK,2006,73.6
A,GE1,ED0-2,Y16-29,M,PC,UK,2015,76
A,GE1,ED0-2,Y16-29,T,PC,AL,2022,43.7
A,GE1,ED0-2,Y16-29,T,PC,AT,2006,81.8
A,GE1,ED0-2,Y16-29,T,PC,AT,2015,81.7
A,GE1,ED0-2,Y16-29,T,PC,AT,2022,79.4
A,GE1,ED0-2,Y16-29,T,PC,BE,2006,85.6
A,GE1,ED0-2,Y16-29,T,PC,BE,2015,81.2
A,GE1,ED0-2,Y16-29,T,PC,BE,2022,71.9
A,GE1,ED0-2,Y16-29,T,PC,BG,2006,41.2
A,GE1,ED0-2,Y16-29,T,PC,BG,2015,35.9
A,GE1,ED0-2,Y16-29,T,PC,BG,2022,20.7
A,GE1,ED0-2,Y16-29,T,PC,CH,2015,93.8
A,GE1,ED0-2,Y16-29,T,PC,CH,2022,94
A,GE1,ED0-2,Y16-29,T,PC,CY,2006,81
A,GE1,ED0-2,Y16-29,T,PC,CY,2015,71.1
A,GE1,ED0-2,Y16-29,T,PC,CY,2022,58.7
A,GE1,ED0-2,Y16-29,T,PC,CZ,2006,85.6
A,GE1,ED0-2,Y16-29,T,PC,CZ,2015,87.9
A,GE1,ED0-2,Y16-29,T,PC,CZ,2022,82.7
A,GE1,ED0-2,Y16-29,T,PC,DE,2006,91.1
A,GE1,ED0-2,Y16-29,T,PC,DE,2015,88.3
A,GE1,ED0-2,Y16-29,T,PC,DE,2022,NA
A,GE1,ED0-2,Y16-29,T,PC,DK,2006,94.4
A,GE1,ED0-2,Y16-29,T,PC,DK,2015,95.8
A,GE1,ED0-2,Y16-29,T,PC,DK,2022,84.3
A,GE1,ED0-2,Y16-29,T,PC,EE,2006,83.7
A,GE1,ED0-2,Y16-29,T,PC,EE,2015,87.8
A,GE1,ED0-2,Y16-29,T,PC,EE,2022,79.9
A,GE1,ED0-2,Y16-29,T,PC,EL,2006,71.5
A,GE1,ED0-2,Y16-29,T,PC,EL,2015,66.2
A,GE1,ED0-2,Y16-29,T,PC,EL,2022,61
A,GE1,ED0-2,Y16-29,T,PC,ES,2006,81.3
A,GE1,ED0-2,Y16-29,T,PC,ES,2015,75
A,GE1,ED0-2,Y16-29,T,PC,ES,2022,75.8
A,GE1,ED0-2,Y16-29,T,PC,EU27_2020,2015,78.1
A,GE1,ED0-2,Y16-29,T,PC,FI,2006,92.6
A,GE1,ED0-2,Y16-29,T,PC,FI,2015,95.1
A,GE1,ED0-2,Y16-29,T,PC,FI,2022,76.1
A,GE1,ED0-2,Y16-29,T,PC,FR,2006,87.5
A,GE1,ED0-2,Y16-29,T,PC,FR,2015,89.2
A,GE1,ED0-2,Y16-29,T,PC,FR,2022,76.1
A,GE1,ED0-2,Y16-29,T,PC,HR,2015,76
A,GE1,ED0-2,Y16-29,T,PC,HR,2022,77.9
A,GE1,ED0-2,Y16-29,T,PC,HU,2006,74.8
A,GE1,ED0-2,Y16-29,T,PC,HU,2015,68
A,GE1,ED0-2,Y16-29,T,PC,HU,2022,59.1
A,GE1,ED0-2,Y16-29,T,PC,IE,2006,75.6
A,GE1,ED0-2,Y16-29,T,PC,IE,2015,81.7
A,GE1,ED0-2,Y16-29,T,PC,IE,2022,77.4
A,GE1,ED0-2,Y16-29,T,PC,IS,2006,97.9
A,GE1,ED0-2,Y16-29,T,PC,IS,2015,97
A,GE1,ED0-2,Y16-29,T,PC,IT,2006,77.7
A,GE1,ED0-2,Y16-29,T,PC,IT,2015,66.8
A,GE1,ED0-2,Y16-29,T,PC,IT,2022,60.5
A,GE1,ED0-2,Y16-29,T,PC,LT,2006,82.8
A,GE1,ED0-2,Y16-29,T,PC,LT,2015,88.9
A,GE1,ED0-2,Y16-29,T,PC,LT,2022,67.5
A,GE1,ED0-2,Y16-29,T,PC,LU,2006,86.5
A,GE1,ED0-2,Y16-29,T,PC,LU,2015,91.2
A,GE1,ED0-2,Y16-29,T,PC,LU,2022,86.4
A,GE1,ED0-2,Y16-29,T,PC,LV,2006,77.2
A,GE1,ED0-2,Y16-29,T,PC,LV,2015,83.4
A,GE1,ED0-2,Y16-29,T,PC,LV,2022,57.7
A,GE1,ED0-2,Y16-29,T,PC,ME,2015,64.9
A,GE1,ED0-2,Y16-29,T,PC,ME,2022,50.6
A,GE1,ED0-2,Y16-29,T,PC,MK,2015,38.6
A,GE1,ED0-2,Y16-29,T,PC,MT,2006,66.7
A,GE1,ED0-2,Y16-29,T,PC,MT,2015,58
A,GE1,ED0-2,Y16-29,T,PC,MT,2022,50.4
A,GE1,ED0-2,Y16-29,T,PC,NL,2006,88.9
A,GE1,ED0-2,Y16-29,T,PC,NL,2015,91.5
A,GE1,ED0-2,Y16-29,T,PC,NL,2022,84.5
A,GE1,ED0-2,Y16-29,T,PC,NO,2006,93.9
A,GE1,ED0-2,Y16-29,T,PC,NO,2015,96.1
A,GE1,ED0-2,Y16-29,T,PC,NO,2022,87.2
A,GE1,ED0-2,Y16-29,T,PC,PL,2006,81.8
A,GE1,ED0-2,Y16-29,T,PC,PL,2015,80.8
A,GE1,ED0-2,Y16-29,T,PC,PL,2022,84.3
A,GE1,ED0-2,Y16-29,T,PC,PT,2006,84
A,GE1,ED0-2,Y16-29,T,PC,PT,2015,81.2
A,GE1,ED0-2,Y16-29,T,PC,PT,2022,76.3
A,GE1,ED0-2,Y16-29,T,PC,RO,2015,40.6
A,GE1,ED0-2,Y16-29,T,PC,RO,2022,29.6
A,GE1,ED0-2,Y16-29,T,PC,RS,2015,63.4
A,GE1,ED0-2,Y16-29,T,PC,RS,2022,67.7
A,GE1,ED0-2,Y16-29,T,PC,SE,2006,92.6
A,GE1,ED0-2,Y16-29,T,PC,SE,2015,88.8
A,GE1,ED0-2,Y16-29,T,PC,SE,2022,81.5
A,GE1,ED0-2,Y16-29,T,PC,SI,2006,89.8
A,GE1,ED0-2,Y16-29,T,PC,SI,2015,89.1
A,GE1,ED0-2,Y16-29,T,PC,SI,2022,74.3
A,GE1,ED0-2,Y16-29,T,PC,SK,2006,92.6
A,GE1,ED0-2,Y16-29,T,PC,SK,2015,82.2
A,GE1,ED0-2,Y16-29,T,PC,SK,2022,66.9
A,GE1,ED0-2,Y16-29,T,PC,TR,2022,25.3
A,GE1,ED0-2,Y16-29,T,PC,UK,2006,72.8
A,GE1,ED0-2,Y16-29,T,PC,UK,2015,69.8
A,GE1,ED0-2,Y16-44,F,PC,AL,2022,28.6
A,GE1,ED0-2,Y16-44,F,PC,AT,2015,64.8
A,GE1,ED0-2,Y16-44,F,PC,AT,2022,63.5
A,GE1,ED0-2,Y16-44,F,PC,BE,2015,63.2
A,GE1,ED0-2,Y16-44,F,PC,BE,2022,54.6
A,GE1,ED0-2,Y16-44,F,PC,BG,2015,22.1
A,GE1,ED0-2,Y16-44,F,PC,BG,2022,11.9
A,GE1,ED0-2,Y16-44,F,PC,CH,2015,87.7
A,GE1,ED0-2,Y16-44,F,PC,CH,2022,80.9
A,GE1,ED0-2,Y16-44,F,PC,CY,2015,53.6
A,GE1,ED0-2,Y16-44,F,PC,CY,2022,32.2
A,GE1,ED0-2,Y16-44,F,PC,CZ,2015,75.9
A,GE1,ED0-2,Y16-44,F,PC,CZ,2022,75.3
A,GE1,ED0-2,Y16-44,F,PC,DE,2015,78.8
A,GE1,ED0-2,Y16-44,F,PC,DE,2022,NA
A,GE1,ED0-2,Y16-44,F,PC,DK,2015,93.9
A,GE1,ED0-2,Y16-44,F,PC,DK,2022,77.4
A,GE1,ED0-2,Y16-44,F,PC,EE,2015,81
A,GE1,ED0-2,Y16-44,F,PC,EE,2022,71.3
A,GE1,ED0-2,Y16-44,F,PC,EL,2015,47
A,GE1,ED0-2,Y16-44,F,PC,EL,2022,37.9
A,GE1,ED0-2,Y16-44,F,PC,ES,2015,59
A,GE1,ED0-2,Y16-44,F,PC,ES,2022,61.2
A,GE1,ED0-2,Y16-44,F,PC,EU27_2020,2015,63
A,GE1,ED0-2,Y16-44,F,PC,FI,2015,94.6
A,GE1,ED0-2,Y16-44,F,PC,FI,2022,79.6
A,GE1,ED0-2,Y16-44,F,PC,FR,2015,81.1
A,GE1,ED0-2,Y16-44,F,PC,FR,2022,60.9
A,GE1,ED0-2,Y16-44,F,PC,HR,2015,51.5
A,GE1,ED0-2,Y16-44,F,PC,HR,2022,59.6
A,GE1,ED0-2,Y16-44,F,PC,HU,2015,49.8
A,GE1,ED0-2,Y16-44,F,PC,HU,2022,41.3
A,GE1,ED0-2,Y16-44,F,PC,IE,2015,60.6
A,GE1,ED0-2,Y16-44,F,PC,IE,2022,65.6
A,GE1,ED0-2,Y16-44,F,PC,IS,2015,95.2
A,GE1,ED0-2,Y16-44,F,PC,IT,2015,49.5
A,GE1,ED0-2,Y16-44,F,PC,IT,2022,40.7
A,GE1,ED0-2,Y16-44,F,PC,LT,2015,72.9
A,GE1,ED0-2,Y16-44,F,PC,LT,2022,58.5
A,GE1,ED0-2,Y16-44,F,PC,LU,2015,76.5
A,GE1,ED0-2,Y16-44,F,PC,LU,2022,78.4
A,GE1,ED0-2,Y16-44,F,PC,LV,2015,74.8
A,GE1,ED0-2,Y16-44,F,PC,LV,2022,51.9
A,GE1,ED0-2,Y16-44,F,PC,ME,2015,39.6
A,GE1,ED0-2,Y16-44,F,PC,ME,2022,32
A,GE1,ED0-2,Y16-44,F,PC,MK,2015,13.2
A,GE1,ED0-2,Y16-44,F,PC,MT,2015,53
A,GE1,ED0-2,Y16-44,F,PC,MT,2022,41
A,GE1,ED0-2,Y16-44,F,PC,NL,2015,86.7
A,GE1,ED0-2,Y16-44,F,PC,NL,2022,81.4
A,GE1,ED0-2,Y16-44,F,PC,NO,2015,93.8
A,GE1,ED0-2,Y16-44,F,PC,NO,2022,82.1
A,GE1,ED0-2,Y16-44,F,PC,PL,2015,67.6
A,GE1,ED0-2,Y16-44,F,PC,PL,2022,73
A,GE1,ED0-2,Y16-44,F,PC,PT,2015,69.7
A,GE1,ED0-2,Y16-44,F,PC,PT,2022,62.8
A,GE1,ED0-2,Y16-44,F,PC,RO,2015,24.9
A,GE1,ED0-2,Y16-44,F,PC,RO,2022,16.7
A,GE1,ED0-2,Y16-44,F,PC,RS,2015,35.8
A,GE1,ED0-2,Y16-44,F,PC,RS,2022,47.2
A,GE1,ED0-2,Y16-44,F,PC,SE,2015,88.7
A,GE1,ED0-2,Y16-44,F,PC,SE,2022,70.5
A,GE1,ED0-2,Y16-44,F,PC,SI,2015,76.6
A,GE1,ED0-2,Y16-44,F,PC,SI,2022,70
A,GE1,ED0-2,Y16-44,F,PC,SK,2015,72
A,GE1,ED0-2,Y16-44,F,PC,SK,2022,52.7
A,GE1,ED0-2,Y16-44,F,PC,TR,2022,13.9
A,GE1,ED0-2,Y16-44,F,PC,UK,2015,60.8
A,GE1,ED0-2,Y16-44,M,PC,AL,2022,36.2
A,GE1,ED0-2,Y16-44,M,PC,AT,2015,80.4
A,GE1,ED0-2,Y16-44,M,PC,AT,2022,70.9
A,GE1,ED0-2,Y16-44,M,PC,BE,2015,72.3
A,GE1,ED0-2,Y16-44,M,PC,BE,2022,61.8
A,GE1,ED0-2,Y16-44,M,PC,BG,2015,27.6
A,GE1,ED0-2,Y16-44,M,PC,BG,2022,10.3
A,GE1,ED0-2,Y16-44,M,PC,CH,2015,89.5
A,GE1,ED0-2,Y16-44,M,PC,CH,2022,88.1
A,GE1,ED0-2,Y16-44,M,PC,CY,2015,62.2
A,GE1,ED0-2,Y16-44,M,PC,CY,2022,48.3
A,GE1,ED0-2,Y16-44,M,PC,CZ,2015,81.4
A,GE1,ED0-2,Y16-44,M,PC,CZ,2022,72.9
A,GE1,ED0-2,Y16-44,M,PC,DE,2015,78.4
A,GE1,ED0-2,Y16-44,M,PC,DE,2022,NA
A,GE1,ED0-2,Y16-44,M,PC,DK,2015,94.1
A,GE1,ED0-2,Y16-44,M,PC,DK,2022,76.3
A,GE1,ED0-2,Y16-44,M,PC,EE,2015,76.1
A,GE1,ED0-2,Y16-44,M,PC,EE,2022,65.7
A,GE1,ED0-2,Y16-44,M,PC,EL,2015,53.6
A,GE1,ED0-2,Y16-44,M,PC,EL,2022,44.5
A,GE1,ED0-2,Y16-44,M,PC,ES,2015,65.5
A,GE1,ED0-2,Y16-44,M,PC,ES,2022,66
A,GE1,ED0-2,Y16-44,M,PC,EU27_2020,2015,67.1
A,GE1,ED0-2,Y16-44,M,PC,FI,2015,90.3
A,GE1,ED0-2,Y16-44,M,PC,FI,2022,74.9
A,GE1,ED0-2,Y16-44,M,PC,FR,2015,83.3
A,GE1,ED0-2,Y16-44,M,PC,FR,2022,63
A,GE1,ED0-2,Y16-44,M,PC,HR,2015,60.1
A,GE1,ED0-2,Y16-44,M,PC,HR,2022,64
A,GE1,ED0-2,Y16-44,M,PC,HU,2015,57.6
A,GE1,ED0-2,Y16-44,M,PC,HU,2022,47.9
A,GE1,ED0-2,Y16-44,M,PC,IE,2015,74.6
A,GE1,ED0-2,Y16-44,M,PC,IE,2022,76.2
A,GE1,ED0-2,Y16-44,M,PC,IS,2015,96.1
A,GE1,ED0-2,Y16-44,M,PC,IT,2015,52.4
A,GE1,ED0-2,Y16-44,M,PC,IT,2022,48.3
A,GE1,ED0-2,Y16-44,M,PC,LT,2015,74.9
A,GE1,ED0-2,Y16-44,M,PC,LT,2022,55.1
A,GE1,ED0-2,Y16-44,M,PC,LU,2015,87.2
A,GE1,ED0-2,Y16-44,M,PC,LU,2022,77.1
A,GE1,ED0-2,Y16-44,M,PC,LV,2015,71.5
A,GE1,ED0-2,Y16-44,M,PC,LV,2022,41.5
A,GE1,ED0-2,Y16-44,M,PC,ME,2015,58.2
A,GE1,ED0-2,Y16-44,M,PC,ME,2022,43.4
A,GE1,ED0-2,Y16-44,M,PC,MK,2015,33.8
A,GE1,ED0-2,Y16-44,M,PC,MT,2015,55.3
A,GE1,ED0-2,Y16-44,M,PC,MT,2022,44.6
A,GE1,ED0-2,Y16-44,M,PC,NL,2015,93.3
A,GE1,ED0-2,Y16-44,M,PC,NL,2022,78.7
A,GE1,ED0-2,Y16-44,M,PC,NO,2015,93.9
A,GE1,ED0-2,Y16-44,M,PC,NO,2022,81.5
A,GE1,ED0-2,Y16-44,M,PC,PL,2015,71.4
A,GE1,ED0-2,Y16-44,M,PC,PL,2022,72
A,GE1,ED0-2,Y16-44,M,PC,PT,2015,75.9
A,GE1,ED0-2,Y16-44,M,PC,PT,2022,62
A,GE1,ED0-2,Y16-44,M,PC,RO,2015,34.6
A,GE1,ED0-2,Y16-44,M,PC,RO,2022,23.2
A,GE1,ED0-2,Y16-44,M,PC,RS,2015,54
A,GE1,ED0-2,Y16-44,M,PC,RS,2022,53.5
A,GE1,ED0-2,Y16-44,M,PC,SE,2015,83
A,GE1,ED0-2,Y16-44,M,PC,SE,2022,76
A,GE1,ED0-2,Y16-44,M,PC,SI,2015,79.1
A,GE1,ED0-2,Y16-44,M,PC,SI,2022,65.4
A,GE1,ED0-2,Y16-44,M,PC,SK,2015,72.4
A,GE1,ED0-2,Y16-44,M,PC,SK,2022,59.3
A,GE1,ED0-2,Y16-44,M,PC,TR,2022,18.9
A,GE1,ED0-2,Y16-44,M,PC,UK,2015,72.7
A,GE1,ED0-2,Y16-44,T,PC,AL,2022,32.2
A,GE1,ED0-2,Y16-44,T,PC,AT,2015,71.9
A,GE1,ED0-2,Y16-44,T,PC,AT,2022,67.2
A,GE1,ED0-2,Y16-44,T,PC,BE,2015,68.1
A,GE1,ED0-2,Y16-44,T,PC,BE,2022,58.5
A,GE1,ED0-2,Y16-44,T,PC,BG,2015,25
A,GE1,ED0-2,Y16-44,T,PC,BG,2022,11.1
A,GE1,ED0-2,Y16-44,T,PC,CH,2015,88.6
A,GE1,ED0-2,Y16-44,T,PC,CH,2022,84.7
A,GE1,ED0-2,Y16-44,T,PC,CY,2015,58.3
A,GE1,ED0-2,Y16-44,T,PC,CY,2022,40.4
A,GE1,ED0-2,Y16-44,T,PC,CZ,2015,78.6
A,GE1,ED0-2,Y16-44,T,PC,CZ,2022,74
A,GE1,ED0-2,Y16-44,T,PC,DE,2015,78.6
A,GE1,ED0-2,Y16-44,T,PC,DE,2022,NA
A,GE1,ED0-2,Y16-44,T,PC,DK,2015,94
A,GE1,ED0-2,Y16-44,T,PC,DK,2022,76.8
A,GE1,ED0-2,Y16-44,T,PC,EE,2015,78.1
A,GE1,ED0-2,Y16-44,T,PC,EE,2022,68
A,GE1,ED0-2,Y16-44,T,PC,EL,2015,50.7
A,GE1,ED0-2,Y16-44,T,PC,EL,2022,41.4
A,GE1,ED0-2,Y16-44,T,PC,ES,2015,62.7
A,GE1,ED0-2,Y16-44,T,PC,ES,2022,64
A,GE1,ED0-2,Y16-44,T,PC,EU27_2020,2015,65.2
A,GE1,ED0-2,Y16-44,T,PC,FI,2015,92.2
A,GE1,ED0-2,Y16-44,T,PC,FI,2022,76.8
A,GE1,ED0-2,Y16-44,T,PC,FR,2015,82.2
A,GE1,ED0-2,Y16-44,T,PC,FR,2022,62
A,GE1,ED0-2,Y16-44,T,PC,HR,2015,55.6
A,GE1,ED0-2,Y16-44,T,PC,HR,2022,61.9
A,GE1,ED0-2,Y16-44,T,PC,HU,2015,53.8
A,GE1,ED0-2,Y16-44,T,PC,HU,2022,44.7
A,GE1,ED0-2,Y16-44,T,PC,IE,2015,67.9
A,GE1,ED0-2,Y16-44,T,PC,IE,2022,71
A,GE1,ED0-2,Y16-44,T,PC,IS,2015,95.7
A,GE1,ED0-2,Y16-44,T,PC,IT,2015,51.1
A,GE1,ED0-2,Y16-44,T,PC,IT,2022,44.9
A,GE1,ED0-2,Y16-44,T,PC,LT,2015,74
A,GE1,ED0-2,Y16-44,T,PC,LT,2022,56.6
A,GE1,ED0-2,Y16-44,T,PC,LU,2015,82.1
A,GE1,ED0-2,Y16-44,T,PC,LU,2022,77.8
A,GE1,ED0-2,Y16-44,T,PC,LV,2015,72.8
A,GE1,ED0-2,Y16-44,T,PC,LV,2022,45.7
A,GE1,ED0-2,Y16-44,T,PC,ME,2015,48.9
A,GE1,ED0-2,Y16-44,T,PC,ME,2022,37.7
A,GE1,ED0-2,Y16-44,T,PC,MK,2015,22.3
A,GE1,ED0-2,Y16-44,T,PC,MT,2015,54.3
A,GE1,ED0-2,Y16-44,T,PC,MT,2022,43.3
A,GE1,ED0-2,Y16-44,T,PC,NL,2015,90
A,GE1,ED0-2,Y16-44,T,PC,NL,2022,79.9
A,GE1,ED0-2,Y16-44,T,PC,NO,2015,93.8
A,GE1,ED0-2,Y16-44,T,PC,NO,2022,81.8
A,GE1,ED0-2,Y16-44,T,PC,PL,2015,69.7
A,GE1,ED0-2,Y16-44,T,PC,PL,2022,72.5
A,GE1,ED0-2,Y16-44,T,PC,PT,2015,73.1
A,GE1,ED0-2,Y16-44,T,PC,PT,2022,62.4
A,GE1,ED0-2,Y16-44,T,PC,RO,2015,29.8
A,GE1,ED0-2,Y16-44,T,PC,RO,2022,19.9
A,GE1,ED0-2,Y16-44,T,PC,RS,2015,45.4
A,GE1,ED0-2,Y16-44,T,PC,RS,2022,50.4
A,GE1,ED0-2,Y16-44,T,PC,SE,2015,85.7
A,GE1,ED0-2,Y16-44,T,PC,SE,2022,73.5
A,GE1,ED0-2,Y16-44,T,PC,SI,2015,77.9
A,GE1,ED0-2,Y16-44,T,PC,SI,2022,67.6
A,GE1,ED0-2,Y16-44,T,PC,SK,2015,72.2
A,GE1,ED0-2,Y16-44,T,PC,SK,2022,56.1
A,GE1,ED0-2,Y16-44,T,PC,TR,2022,16.3
A,GE1,ED0-2,Y16-44,T,PC,UK,2015,66.3
A,GE1,ED0-2,Y16-64,F,PC,AL,2022,20
A,GE1,ED0-2,Y16-64,F,PC,AT,2015,58
A,GE1,ED0-2,Y16-64,F,PC,AT,2022,45.5
A,GE1,ED0-2,Y16-64,F,PC,BE,2015,54.4
A,GE1,ED0-2,Y16-64,F,PC,BE,2022,43.9
A,GE1,ED0-2,Y16-64,F,PC,BG,2015,15.4
A,GE1,ED0-2,Y16-64,F,PC,BG,2022,7.9
A,GE1,ED0-2,Y16-64,F,PC,CH,2015,80.2
A,GE1,ED0-2,Y16-64,F,PC,CH,2022,72.1
A,GE1,ED0-2,Y16-64,F,PC,CY,2015,39.8
A,GE1,ED0-2,Y16-64,F,PC,CY,2022,20.9
A,GE1,ED0-2,Y16-64,F,PC,CZ,2015,64
A,GE1,ED0-2,Y16-64,F,PC,CZ,2022,64.7
A,GE1,ED0-2,Y16-64,F,PC,DE,2015,66
A,GE1,ED0-2,Y16-64,F,PC,DE,2022,NA
A,GE1,ED0-2,Y16-64,F,PC,DK,2015,84.6
A,GE1,ED0-2,Y16-64,F,PC,DK,2022,73.7
A,GE1,ED0-2,Y16-64,F,PC,EE,2015,70
A,GE1,ED0-2,Y16-64,F,PC,EE,2022,62.6
A,GE1,ED0-2,Y16-64,F,PC,EL,2015,36.4
A,GE1,ED0-2,Y16-64,F,PC,EL,2022,28.2
A,GE1,ED0-2,Y16-64,F,PC,ES,2015,50.3
A,GE1,ED0-2,Y16-64,F,PC,ES,2022,50.6
A,GE1,ED0-2,Y16-64,F,PC,EU27_2020,2015,51.8
A,GE1,ED0-2,Y16-64,F,PC,FI,2015,85.6
A,GE1,ED0-2,Y16-64,F,PC,FI,2022,72.1
A,GE1,ED0-2,Y16-64,F,PC,FR,2015,68.8
A,GE1,ED0-2,Y16-64,F,PC,FR,2022,45.7
A,GE1,ED0-2,Y16-64,F,PC,HR,2015,26.2
A,GE1,ED0-2,Y16-64,F,PC,HR,2022,29.5
A,GE1,ED0-2,Y16-64,F,PC,HU,2015,31.4
A,GE1,ED0-2,Y16-64,F,PC,HU,2022,26.2
A,GE1,ED0-2,Y16-64,F,PC,IE,2015,56.6
A,GE1,ED0-2,Y16-64,F,PC,IE,2022,52.4
A,GE1,ED0-2,Y16-64,F,PC,IS,2015,90.7
A,GE1,ED0-2,Y16-64,F,PC,IT,2015,39.1
A,GE1,ED0-2,Y16-64,F,PC,IT,2022,29.1
A,GE1,ED0-2,Y16-64,F,PC,LT,2015,66.6
A,GE1,ED0-2,Y16-64,F,PC,LT,2022,51.5
A,GE1,ED0-2,Y16-64,F,PC,LU,2015,69.9
A,GE1,ED0-2,Y16-64,F,PC,LU,2022,66.5
A,GE1,ED0-2,Y16-64,F,PC,LV,2015,66
A,GE1,ED0-2,Y16-64,F,PC,LV,2022,43.5
A,GE1,ED0-2,Y16-64,F,PC,ME,2015,21.8
A,GE1,ED0-2,Y16-64,F,PC,ME,2022,19.7
A,GE1,ED0-2,Y16-64,F,PC,MK,2015,9
A,GE1,ED0-2,Y16-64,F,PC,MT,2015,42.4
A,GE1,ED0-2,Y16-64,F,PC,MT,2022,30.7
A,GE1,ED0-2,Y16-64,F,PC,NL,2015,77.3
A,GE1,ED0-2,Y16-64,F,PC,NL,2022,63.7
A,GE1,ED0-2,Y16-64,F,PC,NO,2015,85.2
A,GE1,ED0-2,Y16-64,F,PC,NO,2022,69.8
A,GE1,ED0-2,Y16-64,F,PC,PL,2015,43.8
A,GE1,ED0-2,Y16-64,F,PC,PL,2022,53.8
A,GE1,ED0-2,Y16-64,F,PC,PT,2015,59.3
A,GE1,ED0-2,Y16-64,F,PC,PT,2022,40.2
A,GE1,ED0-2,Y16-64,F,PC,RO,2015,18.7
A,GE1,ED0-2,Y16-64,F,PC,RO,2022,12.5
A,GE1,ED0-2,Y16-64,F,PC,RS,2015,18.4
A,GE1,ED0-2,Y16-64,F,PC,RS,2022,25.2
A,GE1,ED0-2,Y16-64,F,PC,SE,2015,84.5
A,GE1,ED0-2,Y16-64,F,PC,SE,2022,59
A,GE1,ED0-2,Y16-64,F,PC,SI,2015,59.8
A,GE1,ED0-2,Y16-64,F,PC,SI,2022,47.6
A,GE1,ED0-2,Y16-64,F,PC,SK,2015,56.3
A,GE1,ED0-2,Y16-64,F,PC,SK,2022,38.3
A,GE1,ED0-2,Y16-64,F,PC,TR,2022,9.8
A,GE1,ED0-2,Y16-64,F,PC,UK,2015,60.3
A,GE1,ED0-2,Y16-64,M,PC,AL,2022,27.1
